-2.91708800 0.01963023 0.01898795 0.00005567 0.00058661 
-2.90110400 0.02063864 0.01982988 0.00008408 0.00072469 
-2.88512000 0.02181437 0.02076165 0.00012792 0.00092480 
-2.86913600 0.02320399 0.02181320 0.00019278 0.00119801 
-2.85315200 0.02486996 0.02302234 0.00028735 0.00156027 
-2.83716800 0.02687645 0.02442631 0.00042543 0.00202471 
-2.82118400 0.02931061 0.02607675 0.00062167 0.00261219 
-2.80520000 0.03225978 0.02802554 0.00089338 0.00334086 
-2.78921600 0.03583544 0.03034099 0.00126089 0.00423355 
-2.77323200 0.04014734 0.03309131 0.00174897 0.00530706 
-2.75724800 0.04532758 0.03635631 0.00238674 0.00658453 
-2.74126400 0.05149748 0.04021543 0.00320247 0.00807958 
-2.72528000 0.05878559 0.04475194 0.00422224 0.00981141 
-2.70929600 0.06730355 0.05004581 0.00547491 0.01178283 
-2.69331200 0.07715377 0.05616875 0.00698197 0.01400305 
-2.67732800 0.08839398 0.06316953 0.00875999 0.01646446 
-2.66134400 0.10104656 0.07107555 0.01081393 0.01915708 
-2.64536000 0.11506741 0.07987473 0.01313896 0.02205372 
-2.62937600 0.13033900 0.08950814 0.01571138 0.02511948 
-2.61339200 0.14666077 0.09985933 0.01849187 0.02830957 
-2.59740800 0.16375583 0.11076728 0.02142073 0.03156783 
-2.58142400 0.18125329 0.12200548 0.02442033 0.03482749 
-2.56544000 0.19870842 0.13329693 0.02739862 0.03801287 
-2.54945600 0.21561727 0.14432379 0.03025108 0.04104240 
-2.53347200 0.23143138 0.15473299 0.03286676 0.04383162 
-2.51748800 0.24560630 0.16417387 0.03513611 0.04629632 
-2.50150400 0.25761404 0.17229864 0.03695782 0.04835758 
-2.48552000 0.26699363 0.17880065 0.03824681 0.04994617 
-2.46953600 0.27337137 0.18342594 0.03894024 0.05100519 
-2.45355200 0.27649975 0.18600205 0.03900321 0.05149448 
-2.43756800 0.27626451 0.18643988 0.03843113 0.05139351 
-2.42158400 0.27269609 0.18474363 0.03725071 0.05070174 
-2.40560000 0.26597043 0.18101283 0.03551717 0.04944043 
-2.38961600 0.25639186 0.17543149 0.03331070 0.04764967 
-2.37363200 0.24436874 0.16825022 0.03073006 0.04538846 
-2.35764800 0.23039028 0.15977635 0.02788439 0.04272954 
-2.34166400 0.21498907 0.15034436 0.02488731 0.03975739 
-2.32568000 0.19870333 0.14029550 0.02184686 0.03656098 
-2.30969600 0.18204705 0.12995605 0.01886173 0.03322926 
-2.29371200 0.16549068 0.11962645 0.01601454 0.02984969 
-2.27772800 0.14943329 0.10955883 0.01337111 0.02650335 
-2.26174400 0.13419123 0.09995463 0.01097723 0.02325937 
-2.24576000 0.11999839 0.09096285 0.00885757 0.02017797 
-2.22977600 0.10699870 0.08267342 0.00702290 0.01730238 
-2.21379200 0.09527318 0.07513705 0.00546978 0.01466635 
-2.19780800 0.08482413 0.06835297 0.00418339 0.01228777 
-2.18182400 0.07561187 0.06229503 0.00313894 0.01017790 
-2.16584000 0.06755308 0.05691397 0.00230684 0.00833227 
-2.14985600 0.06054849 0.05214521 0.00165868 0.00674460 
-2.13387200 0.05447825 0.04791671 0.00116699 0.00539455 
-2.11788800 0.04922218 0.04415196 0.00080112 0.00426910 
-2.10190400 0.04465469 0.04077930 0.00053665 0.00333874 
-2.08592000 0.04066869 0.03773482 0.00034994 0.00258394 
-2.06993600 0.03715859 0.03495713 0.00022278 0.00197868 
-2.05395200 0.03403952 0.03239843 0.00013703 0.00150406 
-2.03796800 0.03124201 0.03002212 0.00008194 0.00113794 
-2.02198400 0.02870287 0.02779600 0.00004715 0.00085973 
-2.00600000 0.02637340 0.02569509 0.00002622 0.00065210 
-1.99001600 0.02421878 0.02370273 0.00001454 0.00050152 
-1.97403200 0.02221254 0.02180883 0.00000778 0.00039593 
-1.95804800 0.02033788 0.02000860 0.00000388 0.00032540 
-1.94206400 0.01858706 0.01830320 0.00000189 0.00028197 
-1.92608000 0.01695001 0.01668919 0.00000088 0.00025994 
-1.91009600 0.01542413 0.01516983 0.00000043 0.00025387 
-1.89411200 0.01400611 0.01374654 0.00000024 0.00025932 
-1.87812800 0.01269694 0.01242302 0.00000012 0.00027381 
-1.86214400 0.01148969 0.01119494 0.00000005 0.00029470 
-1.84616000 0.01038474 0.01006480 0.00000002 0.00031992 
-1.83017600 0.00938039 0.00903174 0.00000000 0.00034866 
-1.81419200 0.00846954 0.00809086 0.00000000 0.00037868 
-1.79820800 0.00764923 0.00724014 0.00000000 0.00040910 
-1.78222400 0.00691271 0.00647412 0.00000000 0.00043860 
-1.76624000 0.00625152 0.00578542 0.00000000 0.00046610 
-1.75025600 0.00565865 0.00516795 0.00000000 0.00049070 
-1.73427200 0.00512808 0.00461654 0.00000000 0.00051154 
-1.71828800 0.00465149 0.00412371 0.00000000 0.00052778 
-1.70230400 0.00422076 0.00368206 0.00000000 0.00053870 
-1.68632000 0.00383241 0.00328817 0.00000000 0.00054424 
-1.67033600 0.00347892 0.00293486 0.00000000 0.00054406 
-1.65435200 0.00315646 0.00261824 0.00000000 0.00053822 
-1.63836800 0.00286198 0.00233477 0.00000000 0.00052721 
-1.62238400 0.00259191 0.00208000 0.00000000 0.00051192 
-1.60640000 0.00234591 0.00185260 0.00000000 0.00049331 
-1.59041600 0.00212411 0.00165102 0.00000000 0.00047309 
-1.57443200 0.00192697 0.00147429 0.00000000 0.00045268 
-1.55844800 0.00175403 0.00132014 0.00000000 0.00043389 
-1.54246400 0.00160795 0.00118850 0.00000000 0.00041945 
-1.52648000 0.00149158 0.00107983 0.00000000 0.00041175 
-1.51049600 0.00140749 0.00099446 0.00000000 0.00041302 
-1.49451200 0.00135729 0.00093181 0.00000000 0.00042548 
-1.47852800 0.00134569 0.00089368 0.00000000 0.00045201 
-1.46254400 0.00137562 0.00088099 0.00000000 0.00049463 
-1.44656000 0.00145084 0.00089499 0.00000000 0.00055585 
-1.43057600 0.00157494 0.00093777 0.00000000 0.00063718 
-1.41459200 0.00175009 0.00100980 0.00000000 0.00074029 
-1.39860800 0.00197901 0.00111380 0.00000000 0.00086521 
-1.38262400 0.00226437 0.00125222 0.00000000 0.00101215 
-1.36664000 0.00260742 0.00142795 0.00000000 0.00117947 
-1.35065600 0.00300921 0.00164364 0.00000000 0.00136556 
-1.33467200 0.00347027 0.00190292 0.00000000 0.00156735 
-1.31868800 0.00398824 0.00220782 0.00000000 0.00178042 
-1.30270400 0.00456443 0.00256407 0.00000000 0.00200036 
-1.28672000 0.00519662 0.00297575 0.00000000 0.00222087 
-1.27073600 0.00588387 0.00344824 0.00000000 0.00243562 
-1.25475200 0.00662328 0.00398500 0.00000000 0.00263829 
-1.23876800 0.00741327 0.00459153 0.00000000 0.00282174 
-1.22278400 0.00825284 0.00527297 0.00000000 0.00297987 
-1.20680000 0.00914006 0.00603330 0.00000000 0.00310677 
-1.19081600 0.01007643 0.00687852 0.00000000 0.00319790 
